formulation,runtime_seconds,incumbent,best_bound,relative_gap,gap_percent,node_count,solution_count,event,bound_gap_to_best_known_percent,incumbent_gap_to_best_known_percent
network_mir,137.559807,35775.00000000001,35302.531842916345,0.013206657081304314,1.3206657081304314,6375.0,19,bound,1.3206657081304114,2.0338106538597975e-14
network_mir,138.625144,35775.00000000001,35302.94834923359,0.013195014696475587,1.3195014696475587,6428.0,19,bound,1.3195014696475387,2.0338106538597975e-14
network_mir,139.068895,35775.00000000001,35303.08248616209,0.013191265236559443,1.3191265236559442,6448.0,19,bound,1.3191265236559242,2.0338106538597975e-14
network_mir,139.551546,35775.00000000001,35303.29667191573,0.013185278213397081,1.318527821339708,6477.0,19,bound,1.318527821339688,2.0338106538597975e-14
network_mir,140.165829,35775.00000000001,35304.14357469661,0.013161605179689676,1.3161605179689677,6506.0,19,bound,1.3161605179689475,2.0338106538597975e-14
network_mir,141.219139,35775.00000000001,35304.17392428324,0.013160756833452586,1.3160756833452585,6569.0,19,bound,1.3160756833452385,2.0338106538597975e-14
network_mir,141.620806,35775.00000000001,35304.203155171876,0.013159939757599767,1.3159939757599766,6588.0,19,bound,1.3159939757599566,2.0338106538597975e-14
network_mir,142.492712,35775.00000000001,35304.22957811935,0.01315920117066817,1.3159201170668169,6616.0,19,bound,1.315920117066797,2.0338106538597975e-14
network_mir,143.315068,35775.00000000001,35304.23915889604,0.013158933364192008,1.3158933364192007,6661.0,19,bound,1.3158933364191807,2.0338106538597975e-14
network_mir,144.434381,35775.00000000001,35305.29537965629,0.013129409373688896,1.3129409373688896,6709.0,19,bound,1.3129409373688694,2.0338106538597975e-14
network_mir,144.984842,35775.00000000001,35305.43908378486,0.013125392486796502,1.31253924867965,6727.0,19,bound,1.3125392486796301,2.0338106538597975e-14
network_mir,145.757254,35775.00000000001,35305.571203411295,0.013121699415477634,1.3121699415477635,6776.0,19,bound,1.3121699415477432,2.0338106538597975e-14
network_mir,146.206929,35775.00000000001,35306.93430724207,0.013083597281843192,1.3083597281843191,6795.0,19,bound,1.3083597281842991,2.0338106538597975e-14
network_mir,146.522991,35775.00000000001,35306.99097961724,0.013082013148365169,1.3082013148365168,6813.0,19,bound,1.3082013148364968,2.0338106538597975e-14
